URL,SourceRepository,YearPublished,Publisher1
https://researchdata.se/en/catalogue/dataset/doi-10-23695-4yvk-4e58,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-4zgm-9107,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-51fe-9k59,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-4z0h-y817,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-56mq-sh64,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-535a-f582,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-56t6-rc52,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-56rd-2764,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-591n-4q45,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5c0r-7q36,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-51hr-ea34,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5dfg-2q82,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5a75-5m43,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5dcv-q071,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5d9y-ek36,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5g8r-c955,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5h99-1w28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5jr9-4a04,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5fbb-sb20,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5pjm-wz18,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5h6s-3m16,OTHER,2014,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5nym-2266,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5mbs-dq39,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5trr-7082,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5wwk-hc76,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5mf9-6290,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5wwx-na18,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5sme-7437,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5wwz-6w13,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5xhe-0d60,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5y8t-r585,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5xt9-jg07,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5yt6-b031,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5yya-gb56,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-60s9-at55,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-61nw-9w34,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-611d-yj77,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-608r-xs27,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-62kv-sb40,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-62yc-w675,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-62nt-a134,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-63pv-wa93,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6387-tr11,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-681b-be74,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-64qe-d698,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-5drx-fh45,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-68vs-v044,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-670f-s998,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-68e5-jx61,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-699b-2h82,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6ag1-sa69,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6act-rs25,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6bfj-ne40,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6h3v-zw25,OTHER,2016,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6d70-yx27,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6cna-hr56,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6bzq-xj90,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6keb-3v46,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6jc1-hg71,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6jkz-0j28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6kvc-hx12,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6kg4-8h62,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6kpw-fj91,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6m9t-4c90,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6m9r-w377,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6r8g-v867,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6nm7-c102,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6mt2-vg57,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6n90-8j02,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6rf1-z575,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6t6h-ss96,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6rw0-h067,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6s57-nm42,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6vd5-gy48,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6zas-pv81,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6ytf-h137,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-6srm-b176,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-705b-nq35,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-73xk-fx54,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-70yq-jv08,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-70ay-y118,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-74v6-1264,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-779m-y685,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-78tp-m475,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7aja-mv27,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-79rr-yw48,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7a1p-p449,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-79wf-v445,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7d6v-ys79,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7bbw-6c44,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7cn4-7126,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7e0m-4241,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7dz6-ek80,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7e7x-kp80,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7j5j-sh54,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7kb1-6k82,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7jx0-5611,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7mdf-r404,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7rn0-jv03,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7n42-ar77,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7ph2-jq93,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7tst-y332,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7z4y-g871,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7nm6-za65,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7y10-n063,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8452-cz36,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-7sp5-4266,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-848r-4z21,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-84n1-7859,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-852z-1187,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-82ve-s004,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-86cf-5x17,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-873x-jw74,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-873x-jb28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8c9v-6w38,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8bvs-5p11,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-88w7-jb74,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8bjg-mp28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-872d-t861,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8fpt-rc41,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8f0r-hb46,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8fq1-m879,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8h4g-hk43,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8gn9-2z25,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8gm6-x480,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8j9n-1f63,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8hqt-6077,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8hym-ra57,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8hhw-0f57,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8jkg-6v24,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8mv6-kc61,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8qsv-sp62,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8m9e-0j84,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8jsx-bf29,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8mf4-aq83,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8pfa-hv40,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8pyf-1k48,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8pm4-mh54,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8s4m-4556,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8sa3-ma31,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8rx4-d548,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8x56-mj52,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8ypf-6e74,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-8w9e-j691,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-93yw-0z96,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-91mh-hw42,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-92cq-cb24,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-946b-6g35,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9avg-nm60,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-95b9-f474,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-88y0-k865,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9c0m-6582,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9c9f-6132,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9cjd-sc52,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9bnq-xc71,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-999t-wg27,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9d98-yk51,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9fq5-g815,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9ck0-2n28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9gh2-sj41,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9e0c-7t19,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9aaa-4q88,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9hd8-5t52,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9g6g-4x35,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9jfv-ga33,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9nyy-9617,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9k9n-cg59,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9kcd-9c71,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9mhx-at18,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9hph-sx61,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9rtb-tx57,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9vh7-ed07,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9tmb-6j98,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9wk3-c782,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9xp2-tm72,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9tff-ay21,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9xxd-z285,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9w6h-sp87,OTHER,2014,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9z65-nv18,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a21g-fb88,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a1wj-ya94,OTHER,2014,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a28w-qk58,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a00r-n462,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-9z00-kc62,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a340-j629,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a0fa-xv72,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a8nh-1j87,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a5fe-bx86,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a490-dr28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a5k7-az71,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a9be-2d31,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a6q5-bx18,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a5t2-8962,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a8za-he43,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ab3a-4543,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-add0-f253,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-af5f-a648,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-aays-hb54,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-agrp-8z39,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ah2f-er91,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ag45-kf26,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ajyp-y830,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ajv2-ev28,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-agcm-ny22,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ahac-ne76,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-a8y6-bq22,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ajz5-wd08,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-angk-mn45,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ap5n-jk83,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-apmw-5r22,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ap2w-8t17,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-aq8z-sa96,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-av0c-8937,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-aryw-nh78,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-axxe-p605,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-az55-1x41,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ayxb-4f40,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b417-1j26,OTHER,2023,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b8j2-m203,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b8bn-2n61,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b4ne-2k67,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b94d-4w69,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b8vt-vz13,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b2m4-5y87,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bed5-pg69,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b9qw-r612,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bd30-2t16,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-b9xs-sm05,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bepf-n340,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bdfz-6a59,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bhez-5c23,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bes3-mz24,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bgcw-cy81,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bggs-k977,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bge8-8411,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bj2t-k702,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bnkx-bq33,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bqx3-z085,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bs9k-4k76,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bptf-8e66,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-bwd9-p187,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-byaq-h141,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c0mc-mq33,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-btb5-db42,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c7zd-6r31,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c49x-tr11,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c2sw-b548,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c8fw-r786,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c757-zc48,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-caba-wc23,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c7cb-3f32,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-c90w-5j79,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cajn-kb68,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cbpf-6191,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cacy-sb38,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cdyx-dm12,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ccsk-9660,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cgex-m907,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-cch2-4261,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-chrd-9n67,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-chgr-wq97,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ch58-bb77,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/doi-10-23695-ckn5-1929,OTHER,2024,University of Gothenburg
